1030	462
1430	1614
503	2185
427	1279
1810	1440
105	515
1489	2216
2163	2379
287	1425
1029	1793
1025	1798
1026	1715
1535	1091
2308	460
1194	454
2352	947
534	1585
1030	2464
1430	2440
503	1388
427	1707
1810	2058
105	46
1489	800
2163	451
287	1953
1029	1846
1359	1894
1025	208
473	1276
1030	2025
1430	1118
503	2345
427	2316
1810	1411
105	526
1489	59
2163	1618
287	1042
1029	1952
1359	1565
1025	440
473	1511
1026	442
1535	1914
2308	459
534	2484
1030	658
1430	624
503	648
105	2475
2475	462
441	2185
648	1279
624	1440
658	515
2484	2216
2480	2379
767	1425
459	1793
1914	1691
442	1798
1511	1714
440	1715
1565	1091
1952	460
1042	454
1618	947
59	1585
526	2464
1411	2440
2316	1388
2345	1707
1118	2058
2025	46
2475	800
439	451
441	1953
648	1846
624	1894
658	208
2484	1276
146	225
948	2378
945	1341
1009	2131
1298	2248
1742	2517
1889	1701
412	2350
2132	3
443	20
519	43
702	174
985	181
428	195
142	220
1738	230
614	252
1264	487
1927	511
1957	83
1468	581
1915	632
613	652
1628	659
2272	665
2013	666
2227	675
93	704
2397	718
1221	723
2453	553
1481	619
1876	752
2206	2492
2375	759
1674	19
491	563
1719	787
1789	852
1473	859
1196	42
374	883
1007	425
1529	887
2311	52
1566	912
1857	919
986	751
541	2388
1012	952
497	953
1185	944
2291	958
2286	130
2377	969
1623	2191
1572	847
1872	1247
1908	2317
2220	406
1717	837
146	839
948	840
945	841
1009	899
1298	900
1742	2528
1889	1858
412	925
2132	1066
443	1399
519	1086
702	170
985	1222
428	420
142	1272
1738	653
1927	1724
1957	957
1468	2487
1915	180
613	179
1628	996
2272	1262
2013	2386
2227	1213
93	760
2397	2525
1221	113
2453	1595
1481	1686
1876	182
2206	753
2375	1883
1674	1303
491	2404
1719	1862
1789	786
1473	2523
1196	45
374	795
1007	1101
1529	1421
2311	1064
1566	1482
1857	1937
2358	1162
986	2283
541	1939
1012	2254
497	693
1185	1791
2291	586
2286	145
2377	547
1623	849
1572	694
1872	1956
1908	1231
2344	1480
2220	158
1717	1630
146	1361
948	2494
945	1074
1009	139
1298	1076
1742	1360
1889	128
412	129
2132	7
443	1971
519	1527
702	2280
985	888
428	1125
142	2502
1738	2422
1264	378
1927	868
1957	1899
1915	2004
613	1471
1628	1570
2272	1133
2013	2507
2227	853
93	2360
2397	192
1221	941
2453	1437
1481	1287
1876	2047
2375	232
1674	1253
491	4
1719	1655
1789	1490
1473	295
1196	977
374	1603
1007	667
1529	708
2311	2153
1566	1920
1857	1986
2358	489
986	1017
541	1461
1012	1669
497	1898
1185	312
2291	2240
2286	1538
2377	2088
1623	2381
1572	1219
1872	2129
1908	832
2344	305
2220	434
1717	978
146	321
948	1068
945	545
1009	2255
1298	282
1742	2007
1889	339
412	201
2132	1690
443	1166
519	1420
702	25
985	1342
428	2251
142	2259
1738	524
1264	1096
1927	749
1957	1358
1468	38
1915	1484
613	2055
1628	1275
2272	965
2013	927
2227	956
93	1988
2397	970
1221	1465
2453	2178
1481	2452
1876	422
2206	838
2375	999
1674	1771
491	2521
1719	423
1789	2427
1473	2236
1196	2411
374	886
1007	1962
1529	389
2311	310
1566	15
1857	407
2358	1973
986	229
541	498
1012	1776
497	918
1185	911
2291	2016
2286	1266
2377	24
1623	215
1572	217
1872	2314
1908	127
1717	1754
146	399
948	398
945	126
1009	1340
1298	191
1889	335
2132	755
443	214
519	2415
702	160
985	2346
428	136
142	2401
1738	875
1264	401
1927	1994
1957	2200
1468	1020
1915	1019
613	1022
1628	1021
2272	1113
2013	966
2227	842
93	2449
2397	2522
1221	960
2453	1579
1481	618
1876	2486
2206	793
1674	117
491	844
1719	1441
1789	2294
1473	1964
1196	1972
374	2306
1529	82
2311	323
1566	2006
2358	1035
541	2054
1012	2024
497	2111
1185	175
2291	379
2286	1385
2377	2147
1623	851
1572	1082
1872	705
1908	2180
2344	628
2220	1367
1717	1807
146	260
948	1309
945	231
1009	1174
1298	194
1742	913
1889	196
412	2168
2132	2170
443	2213
702	850
428	1854
142	1452
1738	1187
1264	41
1927	2057
1957	1720
1468	2252
1915	1574
613	1062
1628	272
2272	922
2013	2269
2227	1993
93	2409
2397	2274
1221	2493
2453	629
1481	502
1876	2398
2206	2529
2375	143
1674	2319
491	1995
1789	500
1473	2196
1196	388
374	1063
1529	1023
2311	2326
1566	2027
1857	1448
2358	2017
986	2192
541	21
1012	2531
1185	1530
2286	905
2377	477
1572	2188
1872	1916
1908	2231
2344	2246
2220	22
948	418
945	213
1009	269
1298	510
1742	188
1889	431
412	661
2132	361
443	714
519	730
985	250
428	995
142	2293
1738	363
1264	121
1927	251
1957	2479
1468	2258
613	1003
1628	903
2272	981
2013	1457
2227	493
93	1571
2397	866
1221	209
2453	1970
1481	1721
1876	300
2206	982
2375	1921
1674	2430
491	2392
1719	424
1789	2155
1473	1761
2311	521
1566	1419
1857	1502
2358	1796
986	2154
541	2138
1012	2217
497	39
1185	2126
2291	1753
2286	1913
2377	1869
1623	1859
1572	40
1872	1431
1908	1204
2344	1158
2220	1450
1717	1248
146	1092
948	1987
1009	1832
1742	1547
1889	1551
412	2037
2132	867
443	942
519	2418
702	673
985	1515
428	1683
142	1296
1738	1230
1927	178
1957	1578
1468	2359
1915	2256
613	1188
1628	549
2272	2110
2013	2066
2227	2079
93	2151
2397	1596
1221	2173
2453	2436
1876	1631
2206	1795
1674	2041
491	959
1719	1711
1789	261
1473	1947
1196	2033
374	1387
1529	2108
2311	2116
1566	1577
1857	2113
2358	1005
1012	1626
497	1391
1185	2100
2291	210
2286	198
2377	1863
1623	506
1572	2237
1908	207
1717	1926
146	1931
948	1366
945	1191
1009	1526
1298	2106
1742	2064
1889	2062
412	2169
2132	2516
443	2077
519	1766
702	1704
985	2207
428	2118
142	1412
1738	2125
614	1539
1264	2124
1927	1522
1957	1918
1468	983
1915	1755
613	2128
1628	1575
2272	535
2013	2078
2227	588
93	2102
2397	1745
1221	2086
2453	2296
1481	1532
1876	2139
2206	1926
2375	1620
1674	1398
491	207
1719	1514
1789	2237
1473	506
1196	1863
374	198
1007	210
1529	2100
2311	1391
1566	1626
1857	267
2358	1736
986	1005
541	2113
1012	1577
497	2116
1185	2108
2291	2115
2286	1387
2377	2033
1623	1947
1908	959
2220	1149
146	1631
948	2183
945	2436
1009	2173
1298	1596
1742	2151
1889	2079
412	2066
2132	2110
443	549
519	1188
702	2256
985	2359
428	1578
142	178
1738	1877
1927	1296
1957	1683
1468	1515
1915	673
613	2418
1628	942
2272	867
2013	2037
2227	1551
93	1547
2397	2253
1481	1987
1876	1092
2206	1248
2375	1450
1674	1158
491	1204
1719	1431
1789	40
1473	1859
1196	1869
374	1913
1007	1753
2311	39
1566	2217
1857	2138
2358	2154
986	1796
541	1502
1012	1419
497	521
1185	2130
2291	110
2286	1643
2377	1801
1623	1761
1572	2155
1872	424
1908	2392
2344	2430
2220	1921
1717	982
948	1721
945	1970
1009	209
1298	866
1742	1571
1889	493
412	1457
2132	981
443	903
519	1003
702	2439
985	2258
428	2479
142	251
1738	121
614	365
1264	363
1927	2293
1957	995
1468	250
1915	902
613	730
1628	714
2272	361
2013	661
2227	431
93	188
2397	510
1221	269
2453	213
1481	418
1876	421
2206	1227
2375	22
1674	2246
491	2231
1719	1916
1789	2188
1473	2444
1196	477
374	905
1007	627
1529	1530
2311	2020
1566	2531
1857	21
2358	2192
986	2017
541	1448
1012	2027
497	2326
1185	1023
2291	916
2286	1063
2377	388
1623	2196
1572	500
1872	2491
1908	1995
2344	2319
2220	143
1717	2529
146	2398
948	502
945	629
1009	2493
1298	2274
1742	2409
1889	1993
412	2269
2132	922
443	272
519	1062
702	1574
985	2252
428	1720
142	2057
1738	41
614	980
1264	1187
1927	1452
1957	1854
1468	1812
1915	850
613	2215
1628	2213
2013	2168
2227	196
93	913
2397	194
1221	1174
2453	231
1481	1309
1876	260
2206	1807
1674	628
491	2180
1719	705
1789	1082
1473	851
1196	2147
374	1385
1007	379
1529	175
2311	2111
1566	2024
1857	2054
2358	1180
986	1035
541	2298
1012	2006
497	323
1185	82
2291	1558
2286	2306
2377	1972
1623	1964
1572	2294
1872	1441
1908	844
2344	117
2220	380
1717	793
146	2486
948	618
945	1579
1009	960
1298	2522
1742	2449
1889	842
2132	1113
443	1021
519	1022
985	1020
428	2200
142	1994
1738	401
614	2121
1264	875
1927	2401
1957	136
1468	2346
1915	160
613	2415
1628	214
2272	755
2013	376
2227	335
93	862
2397	191
1221	1340
2453	126
1481	398
1876	399
2206	1754
2375	1781
1674	1739
491	127
1719	2314
1789	217
1473	215
1196	24
374	1266
1007	2016
1529	911
2311	918
1857	498
2358	229
986	1973
541	407
1012	15
497	310
1185	389
2291	1962
2286	886
1623	2236
1572	2427
1872	423
1908	2521
2344	1771
2220	999
1717	838
948	2452
945	2178
1009	1465
1889	956
412	927
2132	965
443	1275
702	1484
428	1358
142	749
1738	1096
614	1277
1264	524
1927	2259
1957	2251
1915	25
613	1420
1628	1166
2272	1690
2013	201
2227	339
93	2007
2397	282
1221	2255
2453	545
1481	1068
1876	321
2206	978
2375	434
491	832
1719	2129
1789	1219
1473	2381
1196	2088
1007	2240
2311	1898
1566	1669
1857	1461
2358	1017
986	489
541	1986
1012	1920
497	2153
1185	708
2291	667
2286	1603
2377	977
1623	295
1572	1490
1872	1655
1908	4
2344	1253
2220	232
1717	47
146	2047
948	1287
945	1437
1009	941
1298	192
1889	853
412	2507
2132	1133
519	1471
985	2003
428	1899
142	868
1738	378
1264	2422
1927	2502
1957	1125
1468	888
1915	2280
2272	7
2013	129
2227	128
93	1360
2397	1076
2453	1074
1481	2494
1876	1361
2206	1630
2375	158
1674	1480
491	1231
1719	1956
1789	694
1473	849
1196	547
374	145
1007	586
1529	1791
2311	693
1566	2254
1857	1939
2358	2283
986	1162
541	1937
1012	1482
497	1064
1185	1421
2291	1101
2286	795
2377	45
1623	2523
1572	786
1872	1862
1908	2404
2344	1303
2220	1883
1717	753
146	182
948	1686
945	1595
1009	113
1298	2525
1742	760
1889	1213
412	2386
2132	1262
519	179
702	180
985	2487
428	957
1738	1633
614	725
1264	653
1927	1272
1957	420
1468	1222
1915	170
613	1086
1628	1399
2272	1066
2013	925
2227	1858
93	2528
2397	900
1221	899
2453	841
1481	840
1876	839
2206	837
2375	406
1674	997
491	2317
1719	1247
1789	847
1473	2191
1196	969
374	130
1529	944
2311	953
1566	952
1857	2388
2358	751
986	2123
541	919
1012	912
497	52
1185	887
2286	883
2377	42
1623	859
1872	787
1908	563
2344	19
2220	759
1717	2492
146	1453
948	172
945	2205
1009	640
1298	660
1742	691
1889	712
412	717
2132	954
443	320
519	984
985	1258
428	1321
142	1319
1738	1325
1264	1299
1927	1331
1957	1320
1468	1322
1915	1808
613	1586
1628	1890
2272	1933
2013	1934
2227	1116
93	1553
2397	1944
1221	2500
2453	1778
1481	1477
1876	1692
2375	1710
1674	2045
491	2073
1719	1884
1789	2034
1473	2053
1196	1377
374	2174
1007	18
1529	2331
2311	1541
1566	1762
2358	1438
986	1356
541	1127
1012	1665
497	2137
1185	2141
2291	16
2286	2321
2377	2083
1623	1330
1572	2201
1872	1329
1908	1520
2344	302
2220	2208
1717	1229
146	1688
948	1381
945	2221
1009	2074
1298	724
1742	727
1889	854
412	707
2132	1334
702	31
1738	2370
614	1088
1264	1250
1927	1911
1957	2425
1468	546
1915	557
613	1829
1628	2366
2272	2458
2013	1996
2227	1354
93	2318
2397	33
1221	1735
2453	1332
1481	1004
1876	1799
2375	2295
1674	1344
491	2313
1719	266
1789	2320
1473	1363
1196	855
374	2364
1007	2330
1529	2393
2311	1800
1566	1432
1857	375
2358	455
986	2018
541	2387
1012	1871
497	1434
1185	1464
2291	2265
2286	2468
2377	1652
1623	2299
1572	1281
1872	1785
1908	1475
2344	2096
2220	955
1717	1491
146	2212
948	1841
945	2225
1009	444
1298	1491
1742	955
1889	2096
412	1475
2132	1785
443	1281
519	2299
702	1652
985	2468
428	2265
142	1464
1738	1434
614	1871
1264	2387
1927	2018
1957	455
1468	375
1915	1432
613	1800
1628	2393
2272	2330
2013	2364
146	2460
948	2304
945	2395
1009	9
1298	10
1742	2383
412	2257
2132	44
443	223
519	263
702	197
985	346
1738	555
614	583
1264	611
1927	55
1957	637
1468	655
1915	716
613	734
1628	741
2272	747
2013	750
2227	2472
93	762
2397	788
1221	254
2453	921
1481	2429
1876	2362
2375	797
1674	284
491	1038
1719	1054
1789	1910
1473	1057
1196	654
374	354
1007	1056
1529	1058
2311	87
1566	1243
1857	1252
2358	672
986	1255
541	1265
1012	1294
497	1130
1185	283
2291	1384
2286	1423
1872	1510
1908	1557
2344	277
2220	1747
1717	1758
146	1770
948	2504
945	61
1009	1892
1298	273
1742	257
412	729
2132	465
443	1560
519	499
702	1681
985	290
428	802
142	2005
1738	256
614	615
1264	1105
1927	203
1957	602
1468	1246
1915	1499
613	1497
1628	2164
2272	109
2013	2342
2227	2142
93	1695
2397	2059
1221	2080
2453	763
1481	593
1876	1459
2375	317
1674	1708
491	1635
1719	319
1789	184
1473	1616
1196	934
374	1830
1007	1049
1529	2150
2311	1119
1566	1372
1857	609
2358	161
986	520
541	1653
1012	414
497	288
1185	48
2291	1764
2286	1733
2377	2071
1623	1843
1572	1637
1872	485
1908	2026
2344	1625
2220	1661
1717	1786
146	784
948	783
945	1099
1009	1293
1298	1282
1742	1543
1889	814
412	882
2132	932
443	2197
519	2527
702	920
985	1104
428	990
142	262
1738	1335
614	2056
1264	823
1927	2081
1957	2069
1468	2135
1915	1176
613	2068
1628	2122
2272	1599
2013	81
2227	1060
93	2515
2397	2038
1221	2228
2453	1117
1481	757
1876	818
2375	1845
1674	1888
491	1680
1719	200
1789	2046
1473	1945
1196	801
374	1435
1007	579
1529	1496
2311	1741
1566	2019
1857	2224
2358	34
986	1929
541	2097
1012	2186
497	2063
1185	2292
2291	1580
2286	525
2377	2101
1623	1617
1572	2028
1872	2152
1908	831
2344	63
2220	803
1717	2182
146	1999
948	1897
945	1395
1009	1935
1298	2182
1742	803
1889	63
412	831
2132	2152
443	2028
519	1617
702	2101
985	525
428	1580
142	2292
1738	2063
614	2186
1264	2097
1927	1929
1957	34
1468	2224
1915	2019
613	1741
1628	1496
2272	579
2013	1435
2227	801
146	1339
948	2373
945	2356
1009	291
1298	364
1742	234
1889	488
412	416
2132	340
443	544
519	551
702	274
985	566
428	601
142	450
1738	479
614	651
1264	656
1927	662
1957	674
1468	748
1915	2469
613	794
1628	964
2272	279
2013	1037
2227	1197
93	492
2397	268
1221	409
2453	1554
1481	1656
1876	185
2206	891
1674	1885
491	1402
1719	1839
1789	2260
1473	1903
1196	1400
1007	1925
1529	402
2311	1950
1566	103
1857	904
2358	1965
986	278
541	1548
497	1031
1185	1985
2377	1958
1623	1371
1572	2044
1872	1622
1908	1682
2344	240
2220	1525
1717	914
146	915
948	332
945	1285
1009	237
1298	233
1742	242
2132	371
443	276
519	1216
702	2051
985	697
428	2167
142	415
1738	1061
614	1763
1264	1589
1957	1828
1468	190
1915	937
613	590
1628	2204
2272	1256
2013	2443
2227	1305
93	1645
2397	2495
1221	30
2453	26
1481	27
1876	1601
2206	1195
1674	591
491	938
1719	476
1789	908
1473	2478
1196	66
374	1740
1007	2239
1529	804
2311	1588
1566	1297
1857	1207
2358	324
986	1200
541	387
1012	2263
497	1816
1185	248
2291	2405
2286	2473
2377	157
1623	1110
1572	2420
1872	1392
1908	337
2344	2530
2220	907
1717	926
146	329
948	1705
945	1961
1009	247
1298	1312
1742	1990
1889	2434
412	1083
2132	2264
443	1647
519	189
702	377
985	92
428	325
142	90
1738	584
614	1072
1264	1556
1927	522
1957	647
1468	1148
1915	1540
613	163
1628	1193
2272	1794
2013	23
2227	2226
93	2489
2397	1772
1221	2011
2453	1508
1481	1919
1876	2149
2206	216
1674	2148
491	58
1719	1368
1789	2036
1473	306
1196	350
374	1814
1007	1214
1529	271
2311	1211
1566	1210
1857	2238
2358	507
986	683
541	2242
1012	1449
497	1198
1185	307
2291	1199
2286	308
2377	1644
1623	1212
1572	638
1872	1202
1908	991
2344	682
2220	2222
1717	2021
146	419
948	162
945	876
1009	1654
1298	1396
1742	2120
1889	2021
412	2222
2132	682
443	991
519	1202
702	638
985	1212
428	1644
146	2475
948	439
945	441
1009	648
1298	624
1742	658
1889	2484
412	2480
2132	767
443	459
519	1914
702	442
985	1511
428	440
142	1565
1738	1952
614	1042
1264	1618
1927	59
1957	526
1468	1411
1915	2316
1628	1118
2272	2025
2013	1030
2227	1430
93	503
2397	427
1221	1810
2453	105
1481	1489
1876	2163
2206	287
2375	1029
1674	1359
491	1025
1719	473
1789	1026
1473	1535
1196	2308
374	1194
1007	2352
1529	534
2311	1276
1566	208
1857	1894
2358	1846
986	1953
541	451
1012	800
497	46
1185	2058
2291	1707
2286	1388
2377	2440
1623	2464
1572	1585
1872	947
1908	454
2344	460
2220	1091
1717	1715
146	1714
948	1798
945	1691
1009	1793
1298	1425
1742	2379
1889	2216
412	515
2132	1440
443	1279
519	2185
702	1614
146	462
2475	225
439	2378
441	1341
648	2131
624	2248
658	2517
2484	1701
2480	2350
767	3
459	20
1914	43
442	174
1511	181
440	195
1565	220
1952	230
1042	252
1618	487
59	511
526	83
1411	581
2316	632
2345	652
1118	659
2025	665
1030	666
1430	675
503	704
427	718
1810	723
105	553
1489	619
2163	752
287	2492
1029	759
1359	19
1025	563
473	787
1026	852
1535	859
1194	883
2352	425
534	887
1276	52
208	912
1894	919
1846	2123
1953	751
451	2388
800	952
46	953
2058	944
1707	958
1388	130
2440	969
2464	2191
1585	847
947	1247
454	2317
460	997
1091	406
1715	837
1714	839
1798	840
1691	841
1793	899
1425	900
2379	2528
2216	1858
515	925
1440	1066
1279	1399
2185	1086
1614	170
462	1222
2475	420
439	1272
648	725
624	1633
658	1724
2484	957
2480	2487
767	180
459	179
1914	996
442	1262
1511	2386
440	1213
1565	760
1952	2525
1042	113
1618	1595
59	1686
526	182
1411	753
2316	1883
2345	1303
1118	2404
2025	1862
1030	786
1430	2523
503	45
427	795
1810	1101
105	1421
1489	1064
2163	1482
287	1937
1029	1162
1359	2283
1025	1939
473	2254
1026	693
1535	1791
1194	145
2352	547
534	849
1276	694
208	1956
1894	1231
1846	1480
1953	158
451	1630
800	1361
46	2494
2058	1074
1707	139
1388	1076
2440	1360
2464	128
1585	129
947	7
454	1971
460	1527
1091	2280
1715	888
1714	1125
1798	2502
1691	2422
1793	1474
1425	378
2379	868
2216	1899
515	2003
1440	2004
1279	1471
2185	1570
1614	1133
462	2507
2475	853
439	2360
648	941
624	1437
658	1287
2484	2047
2480	47
767	232
459	1253
1914	4
442	1655
1511	1490
440	295
1565	977
1952	1603
1042	667
1618	708
59	2153
526	1920
1411	1986
2316	489
2345	1017
1118	1461
2025	1669
1030	1898
1430	312
503	2240
105	2381
1489	1219
287	832
1029	305
1359	434
1025	978
473	321
1026	1068
1535	545
1194	282
2352	2007
534	339
1276	201
208	1690
1894	1166
1846	1420
1953	25
451	1342
46	2259
2058	524
1707	1277
1388	1096
2440	749
1585	38
454	2055
460	1275
1091	965
1715	927
1714	956
1798	1988
1691	970
1793	1465
1425	2178
2379	2452
2216	422
515	838
1440	999
1279	1771
2185	2521
1614	423
462	2427
2475	2236
439	2411
624	389
658	310
2484	15
2480	407
767	1973
459	229
442	1776
1511	918
440	911
1565	2016
1952	1266
1042	24
1618	215
59	217
526	2314
1411	127
2316	1739
2345	1781
1118	1754
2025	399
1030	398
1430	126
503	1340
427	191
1810	862
105	335
1489	376
2163	755
287	214
1029	2415
1359	160
473	136
1026	2401
1535	875
1194	401
2352	1994
534	2200
1276	1020
208	1019
1894	1022
1846	1021
1953	1113
800	842
46	2449
2058	2522
1707	960
1388	1579
2440	618
2464	2486
1585	793
947	380
454	117
1715	2294
1714	1964
1798	1972
1691	2306
1793	1558
1425	82
2379	323
2216	2006
515	2298
1440	1035
1279	1180
2185	2054
1614	2024
462	2111
2475	175
439	379
648	2147
624	851
658	1082
2484	705
2480	2180
767	628
459	1367
1914	1807
442	260
1511	1309
440	231
1565	1174
1952	194
1042	913
1618	196
59	2168
